difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,ILP GPU VRAM,ILP GPU VRAM stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,19018.98,3445.098810762671,6305333.52,2614.5727964153343,nan,nan,38642.12,3530.2693522721233,28527.52,2030.8264351726168,nan,nan
2,19262.38,3894.257744842437,6304970.36,2278.0227262309063,nan,nan,38853.96,2898.460745334478,29315.6,3409.3675815497586,nan,nan
3,20228.16,4106.273837802395,6305192.96,2539.856584091925,nan,nan,39898.46,4269.6251052268835,29338.6,2726.485141072622,nan,nan
4,19312.24,3172.9299185067266,6305663.12,2359.4477876946426,nan,nan,39551.06,3533.05932879938,29143.16,2496.9615687708065,nan,nan
5,6304245.54,1920.6340386997845,3226936.56,2172.953826720951,13732164403.2,635533.0287338274,37866.2,3225.8718486129405,30693.62,4270.534741118732,18817.16,2698.7372660228352
6,6304864.36,2270.3440785709204,3227987.6,2392.0285473690674,13734051840,0.0,38876.86,2797.3519621971354,29329.52,2808.3109183061533,21190.9,3078.666456935734
7,6304891.82,2277.2442233219213,3227864.74,2368.8696590637173,13734051840,0.0,38681.42,3557.486771039697,29019.24,3102.645885731225,20288.14,2896.9707331934837
8,6304883.62,2363.0554925384904,3227787.78,2368.1018342864863,13734051840,0.0,38595.66,3336.698971273549,30110.04,3526.4418151896916,20654.26,2408.894460713699
9,6305024.46,1927.9340768008112,3228092.14,2019.3577581771399,13734051840,0.0,38845.08,3719.6686918518503,28818.52,2905.123983022875,20488.92,3163.166302092553
10,6304168.74,2017.258847434067,3227688.72,2341.573856209031,13734051840,0.0,38604.42,2707.9984256016887,30238.52,3900.508152347667,20337.4,2904.5915726796484
11,6304496.96,2183.36859154166,3227473.1,2224.2867900722235,13734051840,0.0,39215.98,3478.455759238515,29729.08,3109.016314278357,20199.28,3000.8151412302514
12,6304677.4,2310.586964918001,3227573.62,2560.7724750511497,13734051840,0.0,38928.36,3609.0789641951474,31253,4277.233084266376,19838.66,2344.3683942066577
13,6305168.76,2796.6766323839533,3227687.92,2082.624412237833,13734051840,0.0,37829.12,2359.372146161269,30129.3,3393.8924149845698,20524.54,2842.8065265414984
14,6304502.82,1952.4086190954924,3227481.12,1902.3420971775497,13740259409.92,415128.43602224987,39189.16,3083.90559002108,30179.34,3818.358406810071,20067.8,2877.0681860078976
15,6304536.74,1956.4590130631202,3227431.88,2021.0646885001086,13738078371.84,830256.8720444997,39383.34,3243.6037001571985,30251.44,3993.717669397418,20238.58,2516.442703743618
16,6305344.22,2480.1957978172213,3228165.6,1835.0493626236068,13738246144,0.0,38649,3078.6270197168433,29830.22,3381.0667878765175,20846.66,2423.9461384364167
17,6304557.66,2004.703261770954,3227543.6,1985.7421991871586,13738246144,0.0,38527.96,3099.844136700543,29757.14,3256.7821229438314,20143.14,2883.080283095757
18,6304907.72,2202.2597118340395,3227284.84,2031.5536565869572,13738246144,0.0,38214.98,2887.8190590754093,29972.34,3708.608208105096,20289.32,2837.2025705124493
19,6304677.78,1952.5930774542987,3228057.34,2372.524726092094,13738246144,0.0,39707.46,3787.713063772042,29839.6,3715.1387372122044,20076.6,2559.4248476992652
20,6304338.98,1864.740584792273,3227741.2,2351.813204091425,13738246144,0.0,37759.32,2652.1862021004945,30560.56,3241.029171137351,20246.96,2595.6678741035153
21,6305001.96,2287.5183680315295,3227684.12,1999.4524621934447,13738246144,0.0,38507.14,2971.0148751164584,29970.3,3395.4081252089113,20756.74,3362.464941384641
