difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,0.09615341082215309,0.005471699111075762,0.2526492837071419,0.003488515748367038,0.8949161984026432,0.00960145798431683,0.439519085213542,0.006827826554735673,nan,nan
2,0.09709479101002216,0.0052573098589462925,0.2533755225688219,0.004933864245948064,0.8910724367946387,0.0077310942820863655,0.4384304825216532,0.005491894217568373,nan,nan
3,0.09656443610787392,0.005448318872525453,0.2537136951833963,0.0037037191324939852,0.8938453532755375,0.009112844202393864,0.4383558340370655,0.005720654603190107,nan,nan
4,0.09619139641523361,0.005299777628386595,0.25412182956933976,0.004312328449991905,0.893912073597312,0.006895254342705725,0.43713540717959404,0.0037434342802042607,nan,nan
5,0.25858501352369784,0.0030975925899517152,0.28218758627772333,0.006222366990151732,0.1317774925380945,0.00011011989561064608,0.07115777149796486,0.0001559028093764403,0.09961981303989888,0.004885960456257138
6,0.9972240062057972,0.0133914485580568,0.39785429418087004,0.00825125616830674,0.24024628482759,0.0044868741082782874,0.13188806518912316,0.0005990217127296265,0.09765487484633922,0.005101078139749276
7,0.31049994379282,0.004173170239502543,0.39862450800836086,0.006825268766548864,0.3597108516842127,0.0022750961611624414,0.19472717814147472,0.003938661388754519,0.09828887291252614,0.004829022439911827
8,0.30779943205416205,0.0037572013118034684,0.39837625868618487,0.007800844244815143,0.4743201483786106,0.007122465221092099,0.2571179888397455,0.005391859713807119,0.09837021768093109,0.004940123845278056
9,0.3181428726017475,0.002801638362255,0.4312914377450943,0.010804610428566312,0.5692013910412789,0.006504573380895978,0.3135225833207369,0.0034144327814595084,0.09813597194850444,0.005011166729856893
10,0.3205946410447359,0.0051503608918229,0.4301515373587608,0.014064468904946087,0.663996045216918,0.005904177031785755,0.3598755171895027,0.002265252024712763,0.09916525267064571,0.004525724644484404
11,0.32851945534348487,0.0029453302239530552,0.42825932063162325,0.0131106617041905,0.7558449683338404,0.010151410865390812,0.3907917604595423,0.005455273883518388,0.09697206728160382,0.0055279439249459675
12,0.32019628435373304,0.003705026117936401,0.4274003851413727,0.012002322832124877,0.8090576639771462,0.008655517041931586,0.4099103376269341,0.006153816024501205,0.09727688059210778,0.005181497065057954
13,0.3304568789899349,0.003958095091267382,0.4293154745548964,0.012923231028111416,0.8499098747968674,0.012037608459276957,0.4289173997938633,0.006484601288332979,0.09767996072769165,0.00505612943254455
14,0.33555600211024283,0.004078097731381014,0.4284916327893734,0.017534657262456184,0.8803197421133518,0.007582442260556026,0.4349713732302189,0.004309406608886281,0.09677894696593285,0.005299339472830648
15,0.31852413564920423,0.013123352619539643,0.4294170630723238,0.01107725129488235,0.8926300463080407,0.011222185267414652,0.4376577455550432,0.005686985787732572,0.09742430657148361,0.005217660843519772
16,0.3188985901325941,0.004541552956350369,0.4282369440793991,0.014182263387329735,0.894104174003005,0.009508963434835045,0.4382584489136934,0.005359082896876153,0.09792952276766301,0.005225716885702434
17,0.31792727977037427,0.003939332834090339,0.3997019942849874,0.008630293599251587,0.894987208172679,0.010977119273875536,0.43971061445772647,0.006120732994066148,0.09798196844756603,0.0050775718754778295
18,0.37444142274558545,0.005684325337793269,0.4289907196909189,0.012260053614279056,0.8906406915932894,0.006574135772951831,0.43874560229480264,0.005651893964548921,0.09790129333734512,0.005067455574398262
19,0.31860839545726777,0.0030668109366665496,0.3977389796078205,0.006184049968125508,0.8981556402146816,0.021967118893045246,0.4380662935227156,0.004934746234070336,0.09809063233435154,0.004884300072512249
20,0.32147785007953644,0.004298546432313152,0.39713887937366965,0.006577336552313712,0.894697785526514,0.011382708268674855,0.4369728164374828,0.0036910145604679705,0.0976319906115532,0.00509258960552484
